"x","y","p"
156,106,5
156,107,4
156,108,4
156,109,5
156,110,4
156,111,3
156,112,4
156,113,5
156,114,5
157,3,0
157,8,0
157,9,0
157,10,0
157,11,1
157,12,0
157,13,0
157,14,0
157,15,5
157,16,0
157,17,3
157,18,0
157,19,0
157,20,0
157,21,0
157,22,0
157,23,5
157,24,4
157,25,2
157,26,2
157,27,5
157,28,5
157,29,2
157,30,3
157,31,2
157,32,4
157,33,2
157,34,3
157,35,3
157,36,0
157,37,0
157,38,0
157,39,0
157,40,0
157,41,0
157,42,0
157,43,0
157,44,0
157,45,0
157,46,0
157,47,0
157,48,0
157,49,2
157,50,2
157,51,2
157,52,4
157,53,4
157,54,4
157,55,5
157,56,4
157,57,0
157,58,1
157,59,1
157,60,5
157,61,0
157,62,4
157,63,3
157,64,2
157,65,2
157,66,4
157,67,4
157,68,5
157,69,5
157,70,5
157,71,5
157,72,5
157,73,3
157,74,5
157,75,3
157,76,5
157,77,1
157,78,0
157,79,1
157,80,1
157,81,2
157,82,0
157,83,0
157,84,0
157,85,5
157,86,4
157,87,5
157,88,1
157,89,4
157,90,5
157,91,3
157,92,5
157,93,5
157,94,5
157,95,5
157,96,5
157,97,1
157,98,1
157,99,1
157,100,2
157,101,1
157,102,4
157,103,3
157,104,3
157,105,3
157,106,5
157,107,5
157,108,3
157,109,4
157,110,4
157,111,3
157,112,4
157,113,4
158,10,0
158,11,0
158,12,0
158,13,5
158,14,3
158,15,1
158,16,0
158,17,3
158,18,0
158,19,0
158,20,1
158,21,0
158,22,0
158,23,4
158,24,3
158,25,3
158,26,2
158,27,3
158,28,3
158,29,2
158,30,3
158,31,2
158,32,2
158,33,0
158,34,0
158,35,0
158,36,0
158,37,0
158,38,0
158,39,0
158,40,0
158,41,2
158,42,1
158,43,1
158,44,1
158,45,1
158,46,2
158,47,0
158,48,0
158,49,1
158,50,1
158,51,1
158,52,0
158,53,5
158,54,2
158,55,4
158,56,5
158,57,3
158,58,5
158,59,0
158,60,0
158,61,5
158,62,5
158,63,1
158,64,3
158,65,5
158,66,3
158,67,4
158,68,4
158,69,5
158,70,0
158,71,5
158,72,5
158,73,4
158,74,2
158,75,3
158,76,5
158,77,5
158,78,3
158,79,1
158,80,3
158,81,2
158,82,0
158,83,1
158,84,1
158,85,0
158,86,5
158,87,4
158,88,1
158,89,2
158,90,2
158,91,4
158,92,5
158,93,5
158,94,5
158,95,5
158,96,5
158,97,1
158,98,1
158,99,2
158,100,2
158,101,1
158,102,1
158,103,2
158,104,4
158,105,2
158,106,3
158,107,5
158,108,4
158,109,4
158,110,2
158,111,3
158,112,5
158,113,3
159,10,0
159,11,0
159,12,0
159,13,5
159,14,4
159,15,0
159,16,3
159,17,2
159,18,1
159,19,0
159,20,0
159,21,5
159,22,5
159,23,0
159,24,2
159,25,3
159,26,3
159,27,2
159,28,1
159,29,1
159,30,5
159,31,1
159,32,1
159,33,0
159,34,0
159,35,0
159,36,0
159,37,0
159,38,5
159,39,0
159,40,2
159,41,1
159,42,0
159,43,1
159,44,2
159,45,1
159,46,1
159,47,0
159,48,0
159,49,1
159,50,1
159,51,1
159,52,2
159,53,4
159,54,5
159,55,5
159,56,5
159,57,5
159,58,5
159,59,0
159,60,1
159,61,5
159,62,5
159,63,3
159,64,3
159,65,4
159,66,3
159,67,3
159,68,4
159,69,5
159,70,5
159,71,5
159,72,4
159,73,4
159,74,4
159,75,2
159,76,4
159,77,4
159,78,3
159,79,5
159,80,3
159,81,1
159,82,2
159,83,0
159,84,1
159,85,0
159,86,1
159,87,5
159,88,5
159,89,5
159,90,5
159,91,0
159,92,5
159,93,4
159,94,5
159,95,5
159,96,5
159,97,1
159,98,3
159,99,2
159,100,2
159,101,2
159,102,1
159,103,1
159,104,2
159,105,3
159,106,4
159,107,4
159,108,5
159,109,2
159,110,1
159,111,4
159,112,4
159,113,4
159,114,3
159,115,3
160,11,0
160,12,0
160,13,3
160,14,3
160,15,5
160,16,5
160,17,2
160,18,5
160,19,4
160,20,3
160,21,5
160,22,5
160,23,5
160,24,3
160,25,3
160,26,2
160,27,4
160,28,3
160,29,1
160,30,1
160,31,1
160,32,0
160,33,0
160,34,0
160,35,0
160,36,0
160,37,0
160,38,0
160,39,0
160,40,0
160,41,0
160,42,0
160,43,1
160,44,0
160,45,0
160,46,1
160,47,0
160,48,0
160,49,0
160,50,2
160,51,1
160,52,2
160,53,3
160,54,0
160,55,3
160,56,3
160,57,4
160,58,4
160,59,0
160,60,5
160,61,5
160,62,4
160,63,5
160,64,3
160,65,2
160,66,3
160,67,3
160,68,4
160,69,5
160,70,5
160,71,5
160,72,5
160,73,4
160,74,4
160,75,2
160,76,4
160,77,4
160,78,3
160,79,3
160,80,1
160,81,0
160,82,2
160,83,1
160,84,0
160,85,4
160,86,5
160,87,5
160,88,5
160,89,5
160,90,5
160,91,5
160,92,5
160,93,5
160,94,5
160,95,5
160,96,5
160,97,2
160,98,2
160,99,1
160,100,1
160,101,2
160,102,1
160,103,2
160,104,1
160,105,4
160,106,4
160,107,3
160,108,5
160,109,5
160,110,5
160,111,5
160,112,4
160,113,4
160,114,5
160,115,4
160,116,3
160,117,4
161,11,0
161,12,4
161,13,5
161,14,4
161,15,4
161,16,1
161,17,4
161,18,5
161,19,5
161,20,5
161,21,5
161,22,5
161,23,5
161,24,2
161,25,3
161,26,3
161,27,2
161,28,3
161,29,3
161,30,1
161,31,1
161,32,2
161,33,0
161,34,0
161,35,0
161,36,0
161,37,0
161,38,0
161,39,0
161,40,2
161,41,1
161,42,0
161,43,0
161,44,0
161,45,0
161,46,4
161,47,3
161,48,4
161,49,5
161,50,2
161,51,1
161,52,3
161,53,0
161,54,0
161,55,3
161,56,4
161,57,5
161,58,4
161,59,5
161,60,5
161,61,5
161,62,5
161,63,5
161,64,0
161,65,0
161,66,4
161,67,3
161,68,5
161,69,5
161,70,5
161,71,5
161,72,1
161,73,3
161,74,3
161,75,1
161,76,4
161,77,5
161,78,0
161,79,3
161,80,2
161,81,2
161,82,1
161,83,1
161,84,0
161,85,0
161,86,5
161,87,5
161,88,5
161,89,5
161,90,5
161,91,0
161,92,5
161,93,5
161,94,5
161,95,5
161,96,4
161,97,1
161,98,1
161,99,2
161,100,2
161,101,2
161,102,3
161,103,2
161,104,3
161,105,4
161,106,4
161,107,4
161,108,3
161,109,4
161,110,4
161,111,5
161,112,5
161,113,5
161,114,4
161,115,4
161,116,3
161,117,4
161,118,5
161,119,5
161,120,5
162,12,4
162,13,4
162,14,4
162,15,4
162,16,5
162,17,4
162,18,2
162,19,3
162,20,5
162,21,5
162,22,0
162,23,0
162,24,1
162,25,2
162,26,3
162,32,0
162,33,0
162,34,0
162,35,0
162,36,0
162,37,0
162,38,0
162,39,1
162,40,2
162,41,2
162,42,0
162,43,0
162,44,0
162,45,4
162,46,5
162,47,5
162,48,4
162,49,5
162,50,2
162,51,2
162,52,3
162,53,4
162,54,0
162,55,5
162,56,5
162,57,4
162,58,5
162,59,5
162,60,5
162,61,5
162,62,5
162,63,5
162,64,0
162,65,0
162,66,5
162,67,0
162,68,5
162,69,5
162,70,5
162,71,5
162,72,5
162,73,2
162,74,1
162,75,5
162,76,4
162,77,5
162,78,5
162,79,2
162,80,3
162,81,3
162,82,0
162,83,0
162,84,0
162,85,0
162,86,0
162,87,3
162,88,5
162,89,5
162,90,5
162,91,2
162,92,3
162,93,5
162,94,5
162,95,5
162,96,5
162,97,1
162,98,0
162,99,2
162,100,2
162,101,2
162,102,2
162,103,2
162,104,1
162,105,4
162,106,4
162,107,4
162,108,5
162,109,5
162,110,4
162,111,5
162,112,3
162,113,4
162,114,3
162,115,3
162,116,3
162,117,3
162,118,4
162,119,3
162,120,4
162,121,3
162,122,0
163,13,4
163,14,3
163,15,3
163,16,5
163,17,2
163,18,1
163,19,0
163,20,5
163,21,2
163,22,4
163,23,1
163,24,2
163,34,0
163,35,0
163,36,0
163,37,0
163,38,0
163,39,0
163,40,0
163,41,0
163,42,0
163,43,5
163,44,5
163,45,4
163,46,5
163,47,5
163,48,5
163,49,5
163,50,4
163,51,4
163,52,3
163,53,4
163,54,3
163,55,5
163,56,5
163,57,5
163,58,5
163,59,5
163,60,3
163,61,5
163,62,5
163,63,2
163,64,0
163,65,1
163,66,2
163,67,1
163,68,2
163,69,5
163,70,5
163,71,5
163,72,4
163,73,4
163,74,0
163,75,5
163,76,4
163,77,5
163,78,5
163,79,2
163,80,0
163,81,1
163,82,0
163,83,0
163,84,0
163,85,2
163,86,0
163,87,0
163,88,0
163,89,0
163,90,5
163,91,5
163,92,5
163,93,5
163,94,5
163,95,5
163,96,2
163,97,0
163,98,0
163,99,1
163,100,2
163,101,2
163,102,2
163,103,1
163,104,1
163,105,5
163,106,4
163,107,4
163,108,3
163,109,4
163,110,4
163,111,3
163,112,5
163,113,4
163,114,4
163,115,3
163,116,2
163,117,3
163,118,3
163,119,4
163,120,4
163,121,5
163,122,5
163,123,2
163,124,0
164,13,5
164,14,2
164,15,3
164,16,5
164,17,2
164,18,1
164,19,1
164,20,0
164,21,2
164,36,0
164,37,0
164,38,0
164,39,0
164,40,0
164,41,0
164,42,0
164,43,5
164,44,5
164,45,5
164,46,5
164,47,5
164,48,5
164,49,5
164,50,5
164,51,4
164,52,4
164,53,4
164,54,5
164,55,4
164,56,5
164,57,5
164,58,4
164,59,2
164,60,2
164,61,4
164,62,5
164,63,2
164,64,4
164,65,5
164,66,2
164,67,1
164,68,2
164,69,5
164,70,5
164,71,5
164,72,5
164,73,5
164,74,5
164,75,5
164,76,3
164,77,4
164,78,3
164,79,5
164,80,3
164,81,0
164,82,0
164,83,3
164,84,0
164,85,0
164,86,0
164,87,0
164,88,0
164,89,0
164,90,0
164,91,5
164,92,5
164,93,5
164,94,5
164,95,0
164,96,1
164,97,0
164,98,0
164,99,0
164,100,2
164,101,1
164,102,2
164,103,1
164,104,0
164,105,1
164,106,4
164,107,4
164,108,3
164,109,4
164,110,4
164,111,4
164,112,4
164,113,5
164,114,3
164,115,4
164,116,3
164,117,3
164,118,3
164,119,4
164,120,3
164,121,4
164,122,4
164,123,3
165,13,5
165,14,4
165,15,3
165,16,1
165,17,1
165,18,1
165,19,0
165,20,5
165,37,0
165,38,0
165,39,0
165,40,0
165,41,0
165,42,0
165,43,3
165,44,5
165,45,5
165,46,5
165,47,4
165,48,5
165,49,5
165,50,5
165,51,4
165,52,5
165,53,4
165,54,4
165,55,4
165,56,5
165,57,5
165,58,0
165,59,3
165,60,3
165,61,5
165,62,4
165,63,1
165,64,0
165,65,0
165,66,2
165,67,0
165,68,0
165,69,0
165,70,5
165,71,5
165,72,5
165,73,5
165,74,5
165,75,4
165,76,4
165,77,4
165,78,4
165,79,3
165,80,3
165,81,2
165,82,0
165,83,0
165,84,1
165,85,2
165,86,0
165,87,1
165,88,3
165,89,3
165,90,1
165,91,0
165,92,0
165,93,2
165,94,2
165,95,0
165,96,1
165,97,0
165,98,0
165,99,0
165,100,1
165,101,2
165,102,2
165,103,4
165,104,5
165,105,5
165,106,2
165,107,4
165,108,4
165,109,4
165,110,4
165,111,4
165,112,4
165,113,5
165,114,5
165,115,5
165,116,4
165,117,2
165,118,4
165,119,4
165,120,3
165,121,4
165,122,3
165,123,1
166,13,0
166,14,5
166,15,1
166,16,3
166,17,1
166,18,1
166,19,5
166,20,3
166,37,0
166,38,0
166,39,0
166,40,0
166,41,0
166,42,0
166,43,4
166,44,5
166,45,5
166,46,5
166,47,4
166,48,2
166,49,4
166,50,5
166,51,5
166,52,5
166,53,3
166,54,3
166,55,5
166,56,4
166,57,5
166,58,5
166,59,1
166,60,5
166,61,5
166,62,5
166,63,2
166,64,0
166,65,0
166,66,2
166,67,0
166,68,0
166,69,0
166,70,2
166,71,5
166,72,5
166,73,4
166,74,3
166,75,4
166,76,4
166,77,5
166,78,3
166,79,4
166,80,5
166,81,2
166,82,0
166,83,0
166,84,0
166,85,1
166,86,1
166,87,1
166,88,1
166,89,2
166,90,2
166,91,2
166,92,0
166,93,0
166,94,2
166,95,0
166,96,5
166,97,5
166,98,0
166,99,0
166,100,0
166,101,5
166,102,4
166,103,4
166,104,5
166,105,5
166,106,4
166,107,0
166,108,3
166,109,5
166,110,4
166,111,5
166,112,5
166,113,5
166,114,5
166,115,4
166,116,5
166,117,5
166,118,5
166,119,3
166,120,3
166,121,1
166,122,1
166,123,1
167,14,3
167,15,3
167,37,0
167,38,0
167,39,0
167,40,0
167,41,0
167,42,0
167,43,1
167,44,2
167,45,5
167,46,5
167,47,5
167,48,1
167,49,5
167,50,4
167,51,5
167,52,5
167,53,5
167,54,5
167,55,1
167,56,2
167,57,3
167,58,2
167,59,1
167,60,4
167,61,5
167,62,1
167,63,0
167,64,1
167,65,1
167,66,0
167,67,5
167,68,0
167,69,1
167,70,0
167,71,1
167,72,5
167,73,3
167,74,5
167,75,4
167,76,5
167,77,3
167,78,3
167,79,4
167,80,3
167,81,4
167,82,0
167,83,0
167,84,0
167,85,1
167,86,1
167,87,2
167,88,1
167,89,1
167,90,2
167,91,2
167,92,2
167,93,5
167,94,0
167,95,4
167,96,5
167,97,4
167,98,5
167,99,0
167,100,4
167,101,5
167,102,5
167,103,5
167,104,4
167,105,5
167,106,5
167,107,2
167,108,5
167,109,3
167,110,4
167,111,3
167,112,5
167,113,5
167,114,5
167,115,4
167,116,4
167,117,4
167,118,5
167,119,3
167,120,0
167,121,3
167,122,2
167,123,2
168,37,0
168,38,0
168,39,0
168,40,0
168,41,1
168,42,2
168,43,2
168,44,2
168,45,4
168,46,4
168,47,5
168,48,5
168,49,5
168,50,1
168,51,5
168,52,3
168,53,4
168,54,5
168,55,1
168,56,0
168,57,2
168,58,2
168,59,3
168,60,2
168,61,2
168,62,4
168,63,1
168,64,1
168,65,5
168,66,1
168,67,1
168,68,0
168,69,0
168,70,0
168,71,1
168,72,4
168,73,3
168,74,4
168,75,5
168,76,4
168,77,4
168,78,4
168,79,5
168,80,3
168,81,4
168,82,5
168,83,0
168,84,1
168,85,1
168,86,3
168,87,4
168,88,4
168,89,3
168,90,1
168,91,3
168,92,5
168,93,5
168,94,5
168,95,0
168,96,1
168,97,3
168,98,4
168,99,5
168,100,5
168,101,5
168,102,5
168,103,5
168,104,5
168,105,5
168,106,3
168,107,3
168,108,5
168,109,1
168,110,5
168,111,3
168,112,4
168,113,5
168,114,2
168,115,4
168,116,4
168,117,4
168,118,4
168,119,4
168,120,4
168,121,3
168,122,4
169,37,0
169,38,0
169,39,0
169,40,1
169,41,1
169,42,0
169,43,2
169,44,2
169,45,5
169,46,5
169,47,5
169,48,5
169,49,5
169,50,5
169,51,0
169,52,5
169,53,3
169,54,4
169,55,2
169,56,0
169,57,2
169,58,2
169,59,0
169,60,4
169,61,2
169,62,5
169,63,5
169,64,5
169,65,4
169,66,5
169,67,1
169,68,4
169,69,1
169,70,2
169,71,1
169,72,5
169,73,4
169,74,4
169,75,4
169,76,5
169,77,3
169,78,4
169,79,3
169,80,3
169,81,4
169,82,5
169,83,5
169,84,3
169,85,4
169,86,5
169,87,5
169,88,4
169,89,0
169,90,1
169,91,5
169,92,5
169,93,5
169,94,5
169,95,0
169,96,5
169,97,5
169,98,3
169,99,5
169,100,5
169,101,5
169,102,5
169,103,4
169,104,3
169,105,2
169,106,3
169,107,3
169,108,3
169,109,5
169,110,4
169,111,5
169,112,4
169,113,3
169,114,5
169,115,5
169,116,3
169,117,3
169,118,4
169,119,5
169,120,5
169,121,5
169,122,2
170,37,0
170,38,0
170,39,0
170,40,5
170,41,4
170,42,0
170,43,1
170,44,0
170,45,0
170,46,1
170,47,4
170,48,5
170,49,5
170,50,3
170,51,3
170,52,4
170,53,4
170,54,3
170,55,3
170,56,0
170,57,1
170,58,1
170,59,2
170,60,3
170,61,3
170,62,2
170,63,5
170,64,1
170,65,5
170,66,2
170,67,1
170,68,1
170,69,1
170,70,1
170,71,1
170,72,5
170,73,3
170,74,3
170,75,4
170,76,3
170,77,5
170,78,5
170,79,4
170,80,5
170,81,4
170,82,5
170,83,5
170,84,5
170,85,4
170,86,4
170,87,4
170,88,4
170,89,0
170,90,1
170,91,3
170,92,4
170,93,5
170,94,5
170,95,2
170,96,5
170,97,5
170,98,5
170,99,5
170,100,4
170,101,5
170,102,5
170,103,0
170,104,0
170,105,1
170,106,1
170,107,2
170,108,2
170,109,3
170,110,0
170,111,4
170,112,4
170,113,4
170,114,5
170,115,3
170,116,4
170,117,4
170,118,4
170,119,3
170,120,3
170,121,3
170,122,2
171,37,2
171,38,1
171,39,1
171,40,1
171,41,1
171,42,0
171,43,2
171,44,2
171,45,1
171,46,4
171,47,5
171,48,3
171,49,5
171,50,0
171,51,1
171,52,1
171,53,2
171,54,0
171,55,0
171,56,0
171,57,1
171,58,2
171,59,2
171,60,0
171,61,3
171,62,1
171,63,1
171,64,5
171,65,1
171,66,1
171,67,0
171,68,0
171,69,0
171,70,2
171,71,2
171,72,4
171,73,5
171,74,5
171,75,1
171,76,3
171,77,3
171,78,4
171,79,3
171,80,3
171,81,3
171,82,3
171,83,5
171,84,5
171,85,5
171,86,4
171,87,4
171,88,3
171,89,0
171,90,5
171,91,1
171,92,5
171,93,4
171,94,5
171,95,5
171,96,0
171,97,5
171,98,5
171,99,5
171,100,5
171,101,5
171,102,2
171,103,2
171,104,0
171,105,0
171,106,0
171,107,1
171,108,1
171,109,1
171,110,0
171,111,5
171,112,4
171,113,4
171,114,4
171,115,2
171,116,4
171,117,5
171,118,3
171,119,3
171,120,5
171,121,5
172,38,2
172,39,2
172,40,1
172,41,0
172,42,2
172,43,2
172,44,2
172,45,0
172,46,1
172,47,4
172,48,5
172,49,1
172,50,0
172,51,1
172,52,1
172,53,1
172,54,0
172,55,0
172,56,0
172,57,0
172,58,0
172,59,0
172,60,0
172,61,1
172,62,1
172,63,1
172,64,1
172,65,1
172,66,1
172,67,5
172,68,5
172,69,5
172,70,5
172,71,3
172,72,4
172,73,4
172,74,0
172,75,0
172,76,0
172,77,4
172,78,0
172,79,2
172,80,3
172,81,5
172,82,5
172,83,5
172,84,5
172,85,5
172,86,5
172,87,5
172,88,4
172,89,0
172,90,0
172,91,0
172,92,5
172,93,3
172,94,5
172,95,5
172,96,0
172,97,5
172,98,5
172,99,5
172,100,5
172,101,0
172,102,5
172,103,3
172,104,1
172,105,0
172,106,0
172,107,0
172,108,0
172,109,1
172,110,0
172,111,5
172,112,3
172,113,4
172,114,5
172,115,3
172,116,5
172,117,5
172,118,5
172,119,3
172,120,4
172,121,4
173,38,2
173,39,0
173,40,0
173,41,0
173,42,2
173,43,1
173,44,0
173,45,0
173,46,1
173,47,0
173,48,0
173,49,1
173,50,0
173,51,0
173,52,0
173,53,0
173,54,0
173,55,1
173,56,0
173,57,0
173,58,0
173,59,0
173,60,1
173,61,0
173,62,0
173,63,2
173,64,1
173,65,1
173,66,5
173,67,5
173,68,5
173,69,5
173,70,5
173,71,5
173,72,3
173,73,5
173,74,0
173,75,0
173,76,0
173,77,0
173,78,0
173,79,3
173,80,3
173,81,3
173,82,5
173,83,5
173,84,5
173,85,5
173,86,5
173,87,5
173,88,0
173,89,0
173,90,0
173,91,0
173,92,0
173,93,5
173,94,4
173,95,5
173,96,5
173,97,0
173,98,5
173,99,4
173,100,1
173,101,0
173,102,0
173,103,1
173,104,0
173,105,0
173,106,0
173,107,0
173,108,5
173,109,3
173,110,0
173,111,1
173,112,2
173,113,3
173,114,4
173,115,2
173,116,3
173,117,2
173,118,0
173,119,0
173,120,0
173,121,0
174,38,1
174,39,0
174,40,0
174,41,0
174,42,0
174,43,0
174,44,0
174,45,0
174,46,2
174,47,1
174,48,1
174,49,0
174,50,0
174,51,0
174,52,0
174,53,2
174,54,1
174,55,0
174,56,0
174,57,4
174,58,0
174,59,1
174,60,0
174,61,5
174,62,2
174,63,5
174,64,1
174,65,5
174,66,5
174,67,5
174,68,5
174,69,5
174,70,5
174,71,5
174,72,5
174,73,1
174,74,0
174,75,0
174,76,0
174,77,0
174,78,0
174,79,3
174,80,4
174,81,5
174,82,4
174,83,3
174,84,5
174,85,5
174,86,5
174,87,5
174,88,5
174,89,0
174,90,0
174,91,0
174,92,0
174,93,0
174,94,3
174,95,5
174,96,5
174,97,0
174,98,5
174,99,5
174,100,5
174,101,1
174,102,1
174,103,0
174,104,0
174,105,0
174,106,0
174,107,0
174,108,5
174,109,1
174,110,1
174,111,2
174,112,2
174,113,3
174,114,1
174,115,5
174,116,3
174,117,1
174,118,4
174,119,4
174,120,4
174,121,5
174,122,5
175,38,0
175,39,0
175,40,0
175,41,0
175,42,0
175,43,0
175,44,0
175,45,1
175,46,2
175,47,3
175,48,0
175,49,0
175,50,0
175,51,0
175,52,0
175,53,4
175,54,0
175,55,0
175,56,0
175,57,1
175,58,5
175,59,0
175,60,5
175,61,5
175,62,5
175,63,5
175,64,5
175,65,5
175,66,4
175,67,0
175,68,0
175,69,0
175,70,0
175,71,0
175,72,5
175,73,5
175,74,0
175,75,0
175,76,0
175,77,0
175,78,0
175,79,4
175,80,4
175,81,3
175,82,3
175,83,3
175,84,5
175,85,5
175,86,5
175,87,4
175,88,0
175,89,5
175,90,0
175,91,0
175,92,0
175,93,1
175,94,5
175,95,3
175,96,5
175,97,0
175,98,4
175,99,3
175,100,5
175,101,0
175,102,1
175,103,1
175,104,0
175,105,0
175,106,0
175,107,0
175,108,0
175,109,1
175,110,0
175,111,4
175,112,3
175,113,4
175,114,5
175,115,5
175,116,3
175,117,4
175,118,5
175,119,5
175,120,4
175,121,4
175,122,3
176,39,0
176,40,0
176,41,0
176,42,0
176,43,0
176,44,1
176,45,2
176,46,1
176,47,1
176,48,0
176,49,0
176,50,0
176,51,1
176,52,1
176,53,1
176,54,1
176,55,0
176,56,5
176,57,4
176,58,5
176,59,5
176,60,4
176,61,5
176,62,5
176,63,5
176,64,5
176,65,5
176,66,5
176,67,5
176,68,5
176,69,0
176,70,3
176,71,3
176,72,0
176,73,2
176,74,4
176,75,4
176,76,5
176,77,0
176,78,4
176,79,4
176,80,4
176,81,2
176,82,5
176,83,5
176,84,3
176,85,5
176,86,2
176,87,2
176,88,2
176,89,0
176,90,0
176,91,0
176,92,0
176,93,1
176,94,0
176,95,5
176,96,4
176,97,0
176,98,5
176,99,4
176,100,3
176,101,0
176,102,1
176,103,1
176,104,5
176,105,0
176,106,1
176,107,0
176,108,5
176,109,5
176,110,4
176,111,2
176,112,5
176,113,3
176,114,2
176,115,5
176,116,4
176,117,3
176,118,4
176,119,3
176,120,5
176,121,4
176,122,3
176,123,2
177,40,0
177,41,0
177,42,0
177,43,0
177,44,0
177,45,1
177,46,5
177,47,5
177,48,1
177,49,1
177,50,1
177,51,3
177,52,1
177,53,5
177,54,5
177,55,3
177,56,4
177,57,5
177,58,4
177,59,3
177,60,5
177,61,4
177,62,4
177,63,5
177,64,5
177,65,5
177,66,5
177,67,3
177,68,5
177,69,4
177,70,3
177,71,5
177,72,3
177,73,4
177,74,3
177,75,3
177,76,4
177,77,3
177,78,4
177,79,0
177,80,4
177,81,0
177,82,0
177,83,0
177,84,1
177,85,1
177,86,2
177,87,2
177,88,2
177,89,1
177,90,0
177,91,0
177,92,0
177,93,0
177,94,0
177,95,5
177,96,5
177,97,0
177,98,5
177,99,5
177,100,3
177,101,0
177,102,2
177,103,5
177,104,4
177,105,3
177,106,1
177,107,3
177,108,5
177,109,2
177,110,2
177,111,4
177,112,4
177,113,3
177,114,2
177,115,5
177,116,3
177,117,5
177,118,5
177,119,4
177,120,4
177,121,3
177,122,3
178,40,0
178,41,0
178,42,0
178,43,0
178,44,5
178,45,5
178,46,4
178,47,4
178,48,3
178,49,1
178,50,1
178,51,1
178,52,3
178,53,2
178,54,5
178,55,3
178,56,3
178,57,5
178,58,4
178,59,4
178,60,3
178,61,3
178,62,5
178,63,3
178,64,5
178,65,4
178,66,4
178,67,4
178,68,4
178,69,5
178,70,3
178,71,3
178,72,3
178,73,4
178,74,4
178,75,1
178,76,5
178,77,5
178,78,4
178,79,5
178,80,3
178,81,0
178,82,0
178,83,5
178,84,1
178,85,1
178,86,2
178,87,3
178,88,1
178,89,2
178,90,0
178,91,0
178,92,0
178,93,0
178,94,0
178,95,0
178,96,5
178,97,2
178,98,5
178,99,5
178,100,4
178,101,0
178,102,0
178,103,4
178,104,4
178,105,5
178,106,5
178,107,1
178,108,5
178,109,1
178,110,1
178,111,2
178,112,5
178,113,3
178,114,4
178,115,4
178,116,4
178,117,5
178,118,4
178,119,4
178,120,5
178,121,3
178,123,2
178,124,0
178,125,0
178,126,0
179,41,2
179,42,4
179,43,3
179,44,5
179,45,3
179,46,5
179,47,5
179,48,5
179,49,0
179,50,4
179,51,3
179,52,3
179,53,2
179,54,5
179,55,5
179,56,4
179,57,5
179,58,3
179,59,3
179,60,5
179,61,5
179,62,4
179,63,5
179,64,4
179,65,3
179,66,4
179,67,4
179,68,4
179,69,4
179,70,3
179,71,5
179,72,3
179,73,4
179,74,5
179,75,3
179,76,3
179,77,5
179,78,4
179,79,4
179,80,4
179,81,5
179,82,0
179,83,0
179,84,0
179,85,0
179,86,0
179,87,0
179,88,1
179,89,5
179,90,0
179,91,0
179,92,0
179,93,0
179,94,1
179,95,0
179,96,2
179,97,0
179,98,2
179,99,2
179,100,0
179,101,0
179,102,0
179,103,4
179,104,5
179,105,5
179,106,5
179,107,5
179,108,1
179,109,5
179,110,1
179,111,2
179,112,4
179,113,2
179,114,2
179,115,3
179,116,3
179,117,4
179,118,5
179,119,5
179,120,5
179,121,5
179,122,5
179,123,5
179,124,0
179,125,0
179,126,0
180,42,4
180,43,0
180,44,1
180,45,4
180,46,4
180,47,4
180,48,5
180,49,0
180,50,4
180,51,3
180,52,3
180,53,3
180,54,5
180,55,4
180,56,3
180,57,2
180,58,3
180,59,5
180,60,5
180,61,4
180,62,4
180,63,4
180,64,5
180,65,2
180,66,3
180,67,3
180,68,4
180,69,3
180,70,3
180,71,4
180,72,3
180,73,4
180,74,5
180,75,1
180,76,4
180,77,4
180,78,4
180,79,3
180,80,4
180,81,5
180,82,5
180,83,5
180,84,5
180,85,5
180,86,4
180,87,0
180,88,0
180,89,0
180,90,0
180,91,5
180,92,0
180,93,0
180,94,0
180,95,0
180,96,4
180,97,5
180,98,4
180,99,2
180,100,0
180,101,0
180,102,5
180,103,5
180,104,5
180,105,5
180,106,5
180,107,4
180,108,2
180,109,1
180,110,1
180,111,2
180,112,2
180,113,4
180,114,3
180,115,2
180,116,3
180,117,3
180,118,3
180,119,4
180,120,5
180,121,4
180,122,2
180,123,0
180,124,0
180,125,0
180,126,0
181,44,3
181,45,5
181,46,5
181,47,5
181,48,4
181,49,0
181,50,4
181,51,4
181,52,5
181,53,5
181,54,4
181,55,4
181,56,4
181,57,1
181,58,3
181,59,5
181,60,4
181,61,4
181,62,3
181,63,4
181,64,4
181,65,0
181,66,3
181,67,4
181,68,3
181,69,3
181,70,3
181,71,3
181,72,0
181,73,5
181,74,5
181,75,5
181,76,4
181,77,5
181,78,4
181,79,4
181,80,4
181,81,4
181,82,4
181,83,4
181,84,4
181,85,4
181,86,5
181,87,0
181,88,0
181,89,0
181,90,0
181,91,0
181,92,0
181,93,0
181,94,0
181,95,0
181,96,2
181,97,5
181,98,1
181,99,2
181,100,2
181,101,3
181,102,1
181,103,5
181,104,5
181,105,5
181,106,5
181,107,5
181,108,2
181,109,2
181,110,1
181,111,1
181,112,2
181,113,3
181,114,2
181,115,2
181,116,4
181,117,5
181,118,3
181,119,3
181,120,2
181,121,2
181,122,3
181,123,0
181,124,0
181,125,0
181,126,0
182,45,4
182,46,4
182,47,5
182,48,5
182,49,1
182,50,5
182,51,5
182,52,5
182,53,5
182,54,5
182,55,4
182,56,4
182,57,5
182,58,5
182,59,5
